secu_code,secu_abbr,chi_spelling,listed_date,listed_sector,industry_code,first_industry_name,second_industry_name,third_industry_name
"300095.SZ","华伍股份","HWGF","2010.07.28",6,"640203","机械设备","专用设备","能源及重型设备"
"300098.SZ","高新兴","GXX","2010.07.28",6,"730204","通信","通信设备","通信网络设备及器件"
"300100.SZ","双林股份","SLGF","2010.08.06",6,"280202","汽车","汽车零部件","车身附件及饰件"
"300103.SZ","达刚控股","DGKG","2010.08.12",6,"640209","机械设备","专用设备","其他专用设备"
"300105.SZ","龙源技术","LYJS","2010.08.20",6,"630304","电力设备","其他电源设备Ⅱ","火电设备"
"300106.SZ","西部牧业","XBMY","2010.08.20",6,"340702","食品饮料","饮料乳品","乳品"
"300107.SZ","建新股份","JXGF","2010.08.20",6,"220308","基础化工","化学制品","纺织化学制品"
"300109.SZ","新开源","XKY","2010.08.25",6,"220309","基础化工","化学制品","其他化学制品"
"300110.SZ","华仁药业","HRYY","2010.08.25",6,"370102","医药生物","化学制药","化学制剂"
"300112.SZ","万讯自控","WXZK","2010.08.27",6,"640107","机械设备","通用设备","仪器仪表"
"300113.SZ","顺网科技","SWKJ","2010.08.27",6,"720401","传媒","游戏Ⅱ","游戏Ⅲ"
"300115.SZ","长盈精密","CYJM","2010.09.02",6,"270504","电子","消费电子","消费电子零部件及组装"
"300118.SZ","东方日升","DFRS","2010.09.02",6,"630502","电力设备","光伏设备","光伏电池组件"
"300120.SZ","经纬辉开","JWHK","2010.09.17",6,"270301","电子","光学光电子","面板"
"300121.SZ","阳谷华泰","YGHT","2010.09.17",6,"220604","基础化工","橡胶","橡胶助剂"
"300122.SZ","智飞生物","ZFSW","2010.09.28",6,"370303","医药生物","生物制品","疫苗"
"300123.SZ","亚光科技","YGKJ","2010.09.28",6,"650501","国防军工","军工电子Ⅱ","军工电子Ⅲ"
"300124.SZ","汇川技术","HCJS","2010.09.28",6,"640702","机械设备","自动化设备","工控设备"
"300126.SZ","锐奇股份","RQGF","2010.10.13",6,"640106","机械设备","通用设备","其他通用设备"
"300128.SZ","锦富技术","JFJS","2010.10.13",6,"630703","电力设备","电池","锂电专用设备"
"300129.SZ","泰胜风能","TSFN","2010.10.19",6,"630602","电力设备","风电设备","风电零部件"
"300130.SZ","新国都","XGD","2010.10.19",6,"710103","计算机","计算机设备","其他计算机设备"
"300131.SZ","英唐智控","YTZK","2010.10.19",6,"270401","电子","其他电子Ⅱ","其他电子Ⅲ"
"300133.SZ","华策影视","HCYS","2010.10.26",6,"720601","传媒","影视院线","影视动漫制作"
"300136.SZ","信维通信","XWTX","2010.11.05",6,"270504","电子","消费电子","消费电子零部件及组装"
"300138.SZ","晨光生物","CGSW","2010.11.05",6,"110504","农林牧渔","农产品加工","其他农产品加工"
"300139.SZ","晓程科技","XCKJ","2010.11.12",6,"240401","有色金属","贵金属","黄金"
"300142.SZ","沃森生物","WSSW","2010.11.12",6,"370303","医药生物","生物制品","疫苗"
"300143.SZ","盈康生命","YKSM","2010.12.09",6,"370604","医药生物","医疗服务","医院"
"300144.SZ","宋城演艺","SCYY","2010.12.09",6,"461002","社会服务","旅游及景区","人工景区"
"300145.SZ","中金环境","ZJHJ","2010.12.09",6,"640106","机械设备","通用设备","其他通用设备"
"300147.SZ","香雪制药","XXZY","2010.12.15",6,"370201","医药生物","中药Ⅱ","中药Ⅲ"
"300150.SZ","世纪瑞尔","SJRE","2010.12.22",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300151.SZ","昌红科技","CHKJ","2010.12.22",6,"640209","机械设备","专用设备","其他专用设备"
"300154.SZ","瑞凌股份","RLGF","2010.12.29",6,"640106","机械设备","通用设备","其他通用设备"
"300155.SZ","安居宝","AJB","2011.01.07",6,"710102","计算机","计算机设备","安防设备"
"300157.SZ","新锦动力","XJDL","2011.01.07",6,"640106","机械设备","通用设备","其他通用设备"
"300158.SZ","振东制药","ZDZY","2011.01.07",6,"370201","医药生物","中药Ⅱ","中药Ⅲ"
"300160.SZ","秀强股份","XQGF","2011.01.13",6,"330601","家用电器","家电零部件Ⅱ","家电零部件Ⅲ"
"300161.SZ","华中数控","HZSK","2011.01.13",6,"640101","机械设备","通用设备","机床工具"
"300162.SZ","雷曼光电","LMGD","2011.01.13",6,"270302","电子","光学光电子","LED"
"300164.SZ","通源石油","TYSY","2011.01.13",6,"750202","石油石化","油服工程","油气及炼化工程"
"300166.SZ","东方国信","DFGX","2011.01.25",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300168.SZ","万达信息","WDXX","2011.01.25",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300170.SZ","汉得信息","HDXX","2011.02.01",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300171.SZ","东富龙","DFL","2011.02.01",6,"370502","医药生物","医疗器械","医疗设备"
"300172.SZ","中电环保","ZDHB","2011.02.01",6,"760102","环保","环境治理","水务及水治理"
"300173.SZ","福能东方","FNDF","2011.02.01",6,"630703","电力设备","电池","锂电专用设备"
"300174.SZ","元力股份","YLGF","2011.02.01",6,"220309","基础化工","化学制品","其他化学制品"
"300177.SZ","中海达","ZHD","2011.02.15",6,"650501","国防军工","军工电子Ⅱ","军工电子Ⅲ"
"300179.SZ","四方达","SFD","2011.02.15",6,"640103","机械设备","通用设备","磨具磨料"
"300180.SZ","华峰超纤","HFCX","2011.02.22",6,"220501","基础化工","塑料","其他塑料制品"
"300181.SZ","佐力药业","ZLYY","2011.02.22",6,"370201","医药生物","中药Ⅱ","中药Ⅲ"
"300183.SZ","东软载波","DRZB","2011.02.22",6,"730207","通信","通信设备","其他通信设备"
"300184.SZ","力源信息","LYXX","2011.02.22",6,"270401","电子","其他电子Ⅱ","其他电子Ⅲ"
"300185.SZ","通裕重工","TYZG","2011.03.08",6,"630602","电力设备","风电设备","风电零部件"
"300187.SZ","永清环保","YQHB","2011.03.08",6,"760104","环保","环境治理","综合环境治理"
"300190.SZ","维尔利","WEL","2011.03.16",6,"760104","环保","环境治理","综合环境治理"
"300191.SZ","潜能恒信","QNHX","2011.03.16",6,"750202","石油石化","油服工程","油气及炼化工程"
"300192.SZ","科德教育","KDJY","2011.03.22",6,"461102","社会服务","教育","培训教育"
"300193.SZ","佳士科技","JSKJ","2011.03.22",6,"640106","机械设备","通用设备","其他通用设备"
"300194.SZ","福安药业","FAYY","2011.03.22",6,"370102","医药生物","化学制药","化学制剂"
"300195.SZ","长荣股份","CRGF","2011.03.29",6,"640208","机械设备","专用设备","印刷包装机械"
"300196.SZ","长海股份","CHGF","2011.03.29",6,"610202","建筑材料","玻璃玻纤","玻纤制造"
"300199.SZ","翰宇药业","HYYY","2011.04.07",6,"370102","医药生物","化学制药","化学制剂"
"300200.SZ","高盟新材","GMXC","2011.04.07",6,"220313","基础化工","化学制品","聚氨酯"
"300201.SZ","海伦哲","HLZ","2011.04.07",6,"640601","机械设备","工程机械","工程机械整机"
"300203.SZ","聚光科技","JGKJ","2011.04.15",6,"760201","环保","环保设备Ⅱ","环保设备Ⅲ"
"300204.SZ","舒泰神","STS","2011.04.15",6,"370102","医药生物","化学制药","化学制剂"
"300211.SZ","亿通科技","YTKJ","2011.05.05",6,"730103","通信","通信服务","通信工程及服务"
"300212.SZ","易华录","YHL","2011.05.05",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300213.SZ","佳讯飞鸿","JXFH","2011.05.05",6,"730207","通信","通信设备","其他通信设备"
"300215.SZ","电科院","DKY","2011.05.11",6,"460802","社会服务","专业服务","检测服务"
"300217.SZ","东方电热","DFDR","2011.05.18",6,"330601","家用电器","家电零部件Ⅱ","家电零部件Ⅲ"
"300218.SZ","安利股份","ALGF","2011.05.18",6,"220501","基础化工","塑料","其他塑料制品"
"300219.SZ","鸿利智汇","HLZH","2011.05.18",6,"270302","电子","光学光电子","LED"
"300221.SZ","银禧科技","YXKJ","2011.05.25",6,"220503","基础化工","塑料","改性塑料"
"300223.SZ","北京君正","BJJZ","2011.05.31",6,"270104","电子","半导体","数字芯片设计"
"300224.SZ","正海磁材","ZHCC","2011.05.31",6,"240202","有色金属","金属新材料","磁性材料"
"300226.SZ","上海钢联","SHGL","2011.06.08",6,"710401","计算机","软件开发","垂直应用软件"
"300229.SZ","拓尔思","TES","2011.06.15",6,"710401","计算机","软件开发","垂直应用软件"
"300230.SZ","永利股份","YLGF","2011.06.15",6,"220501","基础化工","塑料","其他塑料制品"
"300231.SZ","银信科技","YXKJ","2011.06.15",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300233.SZ","金城医药","JCYY","2011.06.22",6,"370102","医药生物","化学制药","化学制剂"
"300234.SZ","开尔新材","KEXC","2011.06.22",6,"610303","建筑材料","装修建材","其他建材"
"300236.SZ","上海新阳","SHXY","2011.06.29",6,"270601","电子","电子化学品Ⅱ","电子化学品Ⅲ"
"300238.SZ","冠昊生物","GHSW","2011.07.06",6,"370503","医药生物","医疗器械","医疗耗材"
"300239.SZ","东宝生物","DBSW","2011.07.06",6,"370304","医药生物","生物制品","其他生物制品"
"300240.SZ","飞力达","FLD","2011.07.06",6,"420803","交通运输","物流","中间产品及消费品供应链服务"
"300241.SZ","瑞丰光电","RFGD","2011.07.12",6,"270302","电子","光学光电子","LED"
"300244.SZ","迪安诊断","DAZD","2011.07.19",6,"370602","医药生物","医疗服务","诊断服务"
"300245.SZ","天玑科技","TJKJ","2011.07.19",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300246.SZ","宝莱特","BLT","2011.07.19",6,"370502","医药生物","医疗器械","医疗设备"
"300247.SZ","融捷健康","RJJK","2011.07.29",6,"330701","家用电器","其他家电Ⅱ","其他家电Ⅲ"
"300248.SZ","新开普","XKP","2011.07.29",6,"710103","计算机","计算机设备","其他计算机设备"
"300249.SZ","依米康","YMK","2011.08.03",6,"710103","计算机","计算机设备","其他计算机设备"
"300250.SZ","初灵信息","CLXX","2011.08.03",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300251.SZ","光线传媒","GXCM","2011.08.03",6,"720601","传媒","影视院线","影视动漫制作"
"300252.SZ","金信诺","JXN","2011.08.18",6,"650501","国防军工","军工电子Ⅱ","军工电子Ⅲ"
"300253.SZ","卫宁健康","WNJK","2011.08.18",6,"710401","计算机","软件开发","垂直应用软件"
"300255.SZ","常山药业","CSYY","2011.08.19",6,"370102","医药生物","化学制药","化学制剂"
"300256.SZ","星星科技","XXKJ","2011.08.19",6,"270504","电子","消费电子","消费电子零部件及组装"
"300258.SZ","精锻科技","JDKJ","2011.08.26",6,"280203","汽车","汽车零部件","底盘与发动机系统"
"300259.SZ","新天科技","XTKJ","2011.08.31",6,"640107","机械设备","通用设备","仪器仪表"
"300260.SZ","新莱应材","XLYC","2011.09.06",6,"640108","机械设备","通用设备","金属制品"
"300261.SZ","雅本化学","YBHX","2011.09.06",6,"220803","基础化工","农化制品","农药"
"300263.SZ","隆华科技","LHKJ","2011.09.16",6,"640106","机械设备","通用设备","其他通用设备"
"300264.SZ","佳创视讯","JCSX","2011.09.16",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300265.SZ","通光线缆","TGXL","2011.09.16",6,"630805","电力设备","电网设备","线缆部件及其他"
"300267.SZ","尔康制药","EKZY","2011.09.27",6,"370101","医药生物","化学制药","原料药"
"300269.SZ","联建光电","LJGD","2011.10.12",6,"270302","电子","光学光电子","LED"
"300270.SZ","中威电子","ZWDZ","2011.10.12",6,"710102","计算机","计算机设备","安防设备"
"300271.SZ","华宇软件","HYRJ","2011.10.26",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300272.SZ","开能健康","KNJK","2011.11.02",6,"330302","家用电器","小家电","清洁小家电"
"300274.SZ","阳光电源","YGDY","2011.11.02",6,"630503","电力设备","光伏设备","逆变器"
"300275.SZ","梅安森","MAS","2011.11.02",6,"710102","计算机","计算机设备","安防设备"
"300276.SZ","三丰智能","SFZN","2011.11.15",6,"640701","机械设备","自动化设备","机器人"
"300280.SZ","紫天科技","ZTKJ","2011.12.29",6,"720502","传媒","广告营销","广告媒体"
"300281.SZ","金明精机","JMJJ","2011.12.29",6,"640209","机械设备","专用设备","其他专用设备"
"300283.SZ","温州宏丰","WZHF","2012.01.10",6,"630802","电力设备","电网设备","配电设备"
"300285.SZ","国瓷材料","GCCL","2012.01.13",6,"270601","电子","电子化学品Ⅱ","电子化学品Ⅲ"
"300286.SZ","安科瑞","AKR","2012.01.13",6,"630804","电力设备","电网设备","电工仪器仪表"
"300288.SZ","朗玛信息","LMXX","2012.02.16",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300289.SZ","利德曼","LDM","2012.02.16",6,"370504","医药生物","医疗器械","体外诊断"
"300291.SZ","百纳千成","BNQC","2012.02.09",6,"720601","传媒","影视院线","影视动漫制作"
"300292.SZ","吴通控股","WTKG","2012.02.29",6,"730104","通信","通信服务","通信应用增值服务"
"300293.SZ","蓝英装备","LYZB","2012.03.08",6,"640209","机械设备","专用设备","其他专用设备"
"300296.SZ","利亚德","LYD","2012.03.15",6,"270302","电子","光学光电子","LED"
"300298.SZ","三诺生物","SNSW","2012.03.19",6,"370502","医药生物","医疗器械","医疗设备"
"300299.SZ","富春股份","FCGF","2012.03.19",6,"720401","传媒","游戏Ⅱ","游戏Ⅲ"
"300301.SZ","*ST长方","*STCF","2012.03.21",6,"270302","电子","光学光电子","LED"
"300303.SZ","聚飞光电","JFGD","2012.03.19",6,"270302","电子","光学光电子","LED"
"300304.SZ","云意电气","YYDQ","2012.03.21",6,"280206","汽车","汽车零部件","汽车电子电气系统"
"300305.SZ","裕兴股份","YXGF","2012.03.29",6,"220505","基础化工","塑料","膜材料"
"300306.SZ","远方信息","YFXX","2012.03.29",6,"640107","机械设备","通用设备","仪器仪表"
"300307.SZ","慈星股份","CXGF","2012.03.29",6,"640206","机械设备","专用设备","纺织服装设备"
"300308.SZ","中际旭创","ZJXC","2012.04.10",6,"730204","通信","通信设备","通信网络设备及器件"
"300310.SZ","宜通世纪","YTSJ","2012.04.25",6,"730103","通信","通信服务","通信工程及服务"
"300311.SZ","任子行","RZX","2012.04.25",6,"710402","计算机","软件开发","横向通用软件"
"300314.SZ","戴维医疗","DWYL","2012.05.08",6,"370502","医药生物","医疗器械","医疗设备"
"300315.SZ","掌趣科技","ZQKJ","2012.05.11",6,"720401","传媒","游戏Ⅱ","游戏Ⅲ"
"300319.SZ","麦捷科技","MJKJ","2012.05.23",6,"270203","电子","元件","被动元件"
"300320.SZ","海达股份","HDGF","2012.06.01",6,"220602","基础化工","橡胶","其他橡胶制品"
"300321.SZ","同大股份","TDGF","2012.05.23",6,"220313","基础化工","化学制品","聚氨酯"
"300322.SZ","硕贝德","SBD","2012.06.08",6,"270504","电子","消费电子","消费电子零部件及组装"
"300324.SZ","旋极信息","XJXX","2012.06.08",6,"710103","计算机","计算机设备","其他计算机设备"
"300326.SZ","凯利泰","KLT","2012.06.13",6,"370503","医药生物","医疗器械","医疗耗材"
"300327.SZ","中颖电子","ZYDZ","2012.06.13",6,"270104","电子","半导体","数字芯片设计"
"300328.SZ","宜安科技","YAKJ","2012.06.19",6,"240301","有色金属","工业金属","铝"
"300329.SZ","海伦钢琴","HLGQ","2012.06.19",6,"360502","轻工制造","文娱用品","娱乐用品"
"300331.SZ","苏大维格","SDWG","2012.06.28",6,"270303","电子","光学光电子","光学元件"
"300332.SZ","天壕能源","THNY","2012.06.28",6,"410301","公用事业","燃气Ⅱ","燃气Ⅲ"
"300333.SZ","兆日科技","ZRKJ","2012.06.28",6,"710103","计算机","计算机设备","其他计算机设备"
"300335.SZ","迪森股份","DSGF","2012.07.10",6,"410104","公用事业","电力","热力服务"
"300337.SZ","银邦股份","YBGF","2012.07.18",6,"240301","有色金属","工业金属","铝"
"300339.SZ","润和软件","RHRJ","2012.07.18",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300341.SZ","麦克奥迪","MKAD","2012.07.26",6,"370502","医药生物","医疗器械","医疗设备"
"300342.SZ","天银机电","TYJD","2012.07.26",6,"330601","家用电器","家电零部件Ⅱ","家电零部件Ⅲ"
"300343.SZ","联创股份","LCGF","2012.08.01",6,"220311","基础化工","化学制品","氟化工"
"300344.SZ","立方数科","LFSK","2012.08.01",6,"710401","计算机","软件开发","垂直应用软件"
"300345.SZ","华民股份","HMGF","2012.08.01",6,"630501","电力设备","光伏设备","硅料硅片"
"300347.SZ","泰格医药","TGYY","2012.08.17",6,"370603","医药生物","医疗服务","医疗研发外包"
"300348.SZ","长亮科技","CLKJ","2012.08.17",6,"710401","计算机","软件开发","垂直应用软件"
"300349.SZ","金卡智能","JKZN","2012.08.17",6,"640107","机械设备","通用设备","仪器仪表"
"300350.SZ","华鹏飞","HPF","2012.08.21",6,"420803","交通运输","物流","中间产品及消费品供应链服务"
"300351.SZ","永贵电器","YGDQ","2012.09.20",6,"640501","机械设备","轨交设备Ⅱ","轨交设备Ⅲ"
"300352.SZ","北信源","BXY","2012.09.12",6,"710401","计算机","软件开发","垂直应用软件"
